starttime;site;parameter;interval;unit;value;site_long;x;y;masl;source;siteclass
2022-01-01 00:00:00;Zch_Schimmelstrasse;NO2;y1;µg/m3;29.77719366;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;123.0938864;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;136.9882645;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;123.8755276;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;130.5720214;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;138.2219279;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;117.5658224;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;167.7901442;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;130.4788183;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;125.7356263;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;140.0701394;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;123.7241078;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;149.7403428;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;116.1717564;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;127.9788839;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;150.2855762;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;138.9737273;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;124.4352853;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;125.5591486;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Zch_Schimmelstrasse;O3_max_98%_m1;y1;µg/m3;135.166669;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;59.02011550988506;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;68.67406962325747;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;66.63004183971535;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;68.89371938537568;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;73.57768282362704;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;69.5326461802432;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;80.5960465613451;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;80.03391546095219;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;77.43659948380532;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;78.02359161320219;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;75.50493436586476;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;72.76448000737022;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;76.61806085915848;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;88.42014543112845;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;84.3797851686352;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;78.42623753948205;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Zch_Schimmelstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;87.39687137140027;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;29.5044259;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;30.97864554;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;28.64860534;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;33.27204478;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;24.73900361;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;23.41963423;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;25.69390389;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;20.56622059;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;23.00672459;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;17.51745934;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;19.23292141;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;17.49748698;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;17.66256716;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;18.1638138;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;15.69362065;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;14.95223966;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Zch_Schimmelstrasse;PM10;y1;µg/m3;15.92083363;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;11.34814018;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;12.88236192;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;10.58309807;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;NA;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;9.893726886;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Zch_Schimmelstrasse;PM2.5;y1;µg/m3;10.43953264;Zürich - Schimmelstrasse;2681942;1247245;415;OSTLUFT;städtisch - verkehrsbelastet
2000-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;32.47;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2001-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;28.75;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2002-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;28;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;32.31;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2004-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;29.12;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2005-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;30.09;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2006-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;31.026;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2007-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;29.62;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2008-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;28.00495045;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2009-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;29.02702244;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2010-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;29.51;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2011-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;27.92142361;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2012-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;27.06;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2013-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;26.81;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2014-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;25.24;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2015-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;26.14;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2016-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;24.9;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2017-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;22.82;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2018-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;21.96;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;21.37;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;17.78;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;16.76;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Zch_SchwamAlt;NO2;y1;µg/m3;16.17;Zürich - Schwamendingen Schulhaus Saatlen;2684921;1251510;430;OSTLUFT;städtisch - Hintergrund
2003-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;51.22971631;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;52.56;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;49.21699556;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;57.5885;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;49.80293789;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;54.66194805;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;49.68760448;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;56.86;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;51.93940194;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;53.28;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;53.24;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;49.1;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;46.73800673;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;49.25;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Zch_Schwamendingen;NO2;y1;µg/m3;45.92;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;148.0712901;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;118.9119288;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;118.0009718;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;119.2850335;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schwamendingen;O3_max_98%_m1;y1;µg/m3;142.4056459;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;79.03425436536408;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;64.46442865466577;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;65.27680181920924;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;67.20234492243885;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Zch_Schwamendingen;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;77.48155225424385;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Zch_Schwamendingen;PM10;y1;µg/m3;34.30402144;Zürich - Schwamendingen;2685101;1251305;430;OSTLUFT;städtisch - verkehrsbelastet
